user_id,content_id,watch_date,watch_duration,device_type
U0068,C0274,2020-05-04,59,Desktop
U0933,C0200,2023-03-09,14,Tablet
U0407,C0169,2022-09-12,103,Laptop
U0777,C0377,2022-01-14,50,Laptop
U0572,C0432,2023-04-01,0,Mobile
U0525,C0444,2023-05-25,58,Laptop
U0015,C0171,2023-12-06,84,Desktop
U0643,C0097,2022-12-26,94,Laptop
U0505,C0400,2023-01-29,19,Desktop
U0065,C0369,2022-02-07,85,Mobile
U0250,C0020,2023-03-19,61,Desktop
U0393,C0177,2024-01-31,71,Tablet
U0820,C0336,2021-05-31,69,Mobile
U0102,C0188,2021-08-10,5,Desktop
U0689,C0176,2023-11-08,14,Laptop
U0381,C0018,2021-10-07,43,Tablet
U0108,C0468,2023-10-25,93,Tablet
U0454,C0398,2022-05-26,71,Mobile
U0336,C0287,2023-09-03,34,Desktop
U0433,C0487,2024-05-02,95,Mobile
U0060,C0016,2024-02-14,115,Tablet
U0554,C0113,2021-04-10,103,Smart TV
U0347,C0081,2021-09-05,40,Desktop
U0577,C0262,2023-07-27,82,Mobile
U0077,C0094,2023-01-09,80,Mobile
U0087,C0340,2024-03-05,75,Smart TV
U0751,C0181,2024-02-10,97,Smart TV
U0497,C0096,2021-12-21,89,Desktop
U0002,C0093,2021-06-27,0,Mobile
U0830,C0389,2023-08-27,55,Mobile
U0931,C0179,2021-08-06,33,Mobile
U0205,C0082,2023-11-12,64,Smart TV
U0553,C0085,2022-09-02,49,Laptop
U0626,C0456,2023-05-10,51,Mobile
U0563,C0002,2023-01-27,16,Desktop
U0812,C0001,2021-03-09,22,Laptop
U0451,C0458,2021-10-10,75,Desktop
U0094,C0320,2022-03-17,97,Mobile
U0945,C0274,2023-03-09,27,Smart TV
U0551,C0248,2023-10-16,43,Tablet
U0793,C0292,2023-10-12,71,Laptop
U0039,C0399,2024-02-07,49,Smart TV
U0112,C0151,2023-03-11,83,Laptop
U0722,C0092,2024-05-28,98,Tablet
U0990,C0196,2022-07-26,42,Tablet
U0371,C0008,2023-11-28,140,Laptop
U0504,C0405,2023-02-21,107,Laptop
U0779,C0312,2023-06-29,38,Tablet
U0741,C0301,2023-10-05,21,Mobile
U0124,C0497,2023-02-05,61,Desktop
U0985,C0115,2022-02-15,97,Desktop
U0518,C0459,2023-01-02,51,Tablet
U0388,C0088,2022-10-25,51,Smart TV
U0642,C0020,2023-03-17,52,Smart TV
U0887,C0178,2023-08-21,73,Laptop
U0502,C0406,2022-08-14,96,Smart TV
U0004,C0027,2024-05-26,65,Smart TV
U0446,C0490,2023-11-05,70,Desktop
U0124,C0039,2022-08-27,56,Laptop
U0443,C0412,2024-02-08,121,Laptop
U0616,C0079,2023-11-09,11,Desktop
U0215,C0248,2023-10-30,80,Tablet
U0175,C0082,2022-09-11,22,Smart TV
U0548,C0462,2022-03-24,37,Smart TV
U0549,C0394,2024-02-10,59,Tablet
U0225,C0342,2021-09-13,76,Tablet
U0643,C0024,2023-10-30,112,Tablet
U0342,C0250,2022-09-28,85,Mobile
U0668,C0485,2024-01-12,91,Smart TV
U0467,C0210,2020-08-03,22,Tablet
U0157,C0161,2023-02-07,77,Tablet
U0554,C0373,2022-05-22,36,Smart TV
U0314,C0277,2022-06-23,69,Tablet
U0297,C0410,2024-02-20,5,Mobile
U0162,C0090,2022-12-03,23,Laptop
U0530,C0477,2023-07-20,60,Laptop
U0583,C0448,2023-08-05,40,Smart TV
U0376,C0034,2023-06-15,105,Tablet
U0492,C0284,2020-08-18,71,Desktop
U0597,C0486,2022-12-11,37,Smart TV
U0516,C0242,2023-10-18,100,Smart TV
U0653,C0222,2024-05-16,67,Laptop
U0516,C0411,2022-11-11,49,Tablet
U0646,C0299,2023-11-30,58,Desktop
U0523,C0319,2024-01-22,61,Laptop
U0744,C0302,2022-10-27,38,Laptop
U0581,C0289,2023-08-01,92,Smart TV
U0016,C0317,2023-10-08,33,Mobile
U0630,C0016,2023-09-19,53,Smart TV
U0008,C0109,2022-11-03,78,Laptop
U0615,C0350,2022-11-10,41,Tablet
U0673,C0250,2023-02-10,88,Desktop
U0324,C0245,2023-11-11,41,Mobile
U0139,C0233,2023-01-20,83,Smart TV
U0999,C0493,2023-01-31,27,Desktop
U0448,C0396,2023-03-13,50,Tablet
U0637,C0413,2024-02-05,90,Smart TV
U0008,C0276,2023-07-28,33,Desktop
U0604,C0086,2023-03-20,18,Laptop
U0727,C0364,2023-02-02,129,Smart TV
U0557,C0247,2023-12-27,62,Smart TV
U0026,C0147,2022-03-08,45,Laptop
U0479,C0202,2024-05-11,44,Mobile
U0149,C0062,2024-02-25,23,Tablet
U0989,C0109,2023-02-07,85,Tablet
U0514,C0021,2023-01-31,99,Laptop
U0652,C0303,2022-05-10,8,Mobile
U0388,C0183,2024-01-12,99,Tablet
U0942,C0083,2023-04-26,84,Laptop
U0558,C0398,2023-04-07,56,Desktop
U0230,C0172,2023-12-09,43,Tablet
U0417,C0279,2023-08-29,30,Mobile
U0034,C0191,2021-05-22,47,Laptop
U0593,C0111,2022-06-13,65,Desktop
U0318,C0355,2023-08-01,116,Desktop
U0596,C0117,2024-05-01,58,Desktop
U0657,C0492,2022-10-26,57,Smart TV
U0243,C0376,2023-06-26,27,Tablet
U0388,C0137,2021-06-08,93,Laptop
U0205,C0229,2024-01-23,61,Tablet
U0186,C0424,2022-10-05,85,Desktop
U0954,C0269,2024-02-04,62,Tablet
U0435,C0488,2022-06-20,78,Laptop
U0632,C0207,2023-09-24,85,Laptop
U0077,C0399,2022-12-11,49,Tablet
U0095,C0323,2022-05-11,90,Smart TV
U0496,C0223,2024-05-05,59,Laptop
U0719,C0194,2021-08-03,49,Tablet
U0051,C0438,2023-12-10,8,Tablet
U0226,C0272,2023-11-22,54,Desktop
U0570,C0142,2023-04-27,68,Desktop
U0653,C0279,2024-01-09,33,Laptop
U0700,C0052,2023-11-15,2,Smart TV
U0730,C0166,2023-02-11,29,Smart TV
U0637,C0059,2024-05-08,71,Tablet
U0041,C0330,2023-02-21,83,Smart TV
U0974,C0079,2023-05-20,45,Tablet
U0750,C0222,2023-09-30,63,Laptop
U0299,C0196,2021-12-08,81,Mobile
U0437,C0300,2023-07-18,35,Mobile
U0437,C0337,2023-12-29,55,Smart TV
U0966,C0427,2023-06-22,115,Smart TV
U0149,C0275,2024-03-20,54,Desktop
U0931,C0495,2024-02-22,68,Smart TV
U0304,C0119,2024-03-30,44,Mobile
U0452,C0445,2022-02-25,57,Mobile
U0261,C0003,2023-09-04,92,Mobile
U0314,C0012,2023-06-11,122,Tablet
U0145,C0311,2024-02-18,68,Desktop
U0614,C0365,2021-10-19,37,Smart TV
U0957,C0129,2023-11-21,0,Laptop
U0220,C0010,2023-12-31,40,Tablet
U0440,C0185,2022-11-24,19,Laptop
U0575,C0094,2024-06-02,78,Laptop
U0399,C0099,2022-10-23,84,Tablet
U0048,C0148,2023-01-04,76,Desktop
U0587,C0080,2022-04-26,27,Tablet
U0734,C0145,2023-12-14,54,Tablet
U0492,C0430,2022-07-14,69,Tablet
U0227,C0076,2021-07-26,27,Laptop
U0937,C0032,2023-05-29,54,Laptop
U0101,C0086,2022-01-17,112,Tablet
U0550,C0014,2024-05-28,85,Desktop
U0503,C0235,2023-11-11,93,Desktop
U0658,C0194,2024-02-01,39,Laptop
U0690,C0106,2022-11-04,50,Desktop
U0629,C0305,2023-09-28,59,Tablet
U0170,C0473,2024-01-03,0,Laptop
U0346,C0010,2023-09-29,7,Desktop
U0953,C0116,2023-01-16,42,Mobile
U0177,C0121,2024-05-16,60,Tablet
U0110,C0421,2020-09-08,82,Desktop
U0095,C0160,2023-10-15,50,Laptop
U0012,C0360,2020-12-26,60,Laptop
U0051,C0203,2023-08-18,28,Desktop
U0311,C0072,2024-05-20,59,Tablet
U0178,C0018,2024-03-20,71,Mobile
U0668,C0196,2022-11-20,69,Tablet
U0477,C0436,2021-06-25,60,Mobile
U0122,C0077,2024-02-05,66,Laptop
U0827,C0172,2022-07-09,72,Mobile
U0877,C0189,2023-01-12,84,Smart TV
U0179,C0083,2022-07-01,79,Mobile
U0975,C0303,2022-03-24,0,Tablet
U0812,C0181,2024-04-21,88,Mobile
U0585,C0227,2023-07-17,27,Desktop
U0805,C0312,2020-07-27,82,Tablet
U0448,C0464,2022-11-14,44,Desktop
U0074,C0245,2023-07-03,67,Desktop
U0878,C0134,2023-02-23,120,Laptop
U0871,C0363,2021-07-26,94,Laptop
U0306,C0490,2024-03-23,112,Smart TV
U0298,C0239,2024-05-19,29,Laptop
U0292,C0061,2024-04-07,96,Desktop
U0759,C0033,2020-03-30,49,Mobile
U0780,C0237,2024-06-17,30,Mobile
U0384,C0025,2023-04-25,31,Smart TV
U0953,C0345,2023-09-14,51,Laptop
U0779,C0154,2024-06-13,81,Smart TV
U0550,C0276,2024-02-27,126,Desktop
U0994,C0107,2024-03-31,107,Desktop
U0361,C0107,2024-06-01,73,Mobile
U0551,C0216,2024-06-02,85,Smart TV
U0752,C0136,2022-03-02,13,Desktop
U0748,C0193,2024-04-15,18,Mobile
U0515,C0299,2021-12-05,73,Mobile
U0857,C0365,2024-04-02,77,Desktop
U0377,C0476,2024-06-04,24,Laptop
U0397,C0278,2023-02-23,80,Laptop
U0406,C0387,2023-10-15,33,Laptop
U0697,C0382,2023-10-10,49,Mobile
U0847,C0314,2024-01-06,98,Laptop
U0681,C0167,2021-06-24,100,Laptop
U0849,C0438,2020-07-15,45,Laptop
U0268,C0280,2023-08-16,1,Tablet
U0807,C0144,2023-05-28,35,Tablet
U0753,C0092,2022-11-14,34,Desktop
U0438,C0492,2023-09-20,49,Smart TV
U0507,C0134,2024-06-22,70,Laptop
U0261,C0261,2024-04-18,100,Laptop
U0731,C0170,2024-02-10,95,Smart TV
U0197,C0058,2021-10-01,0,Desktop
U0393,C0452,2024-01-13,51,Laptop
U0718,C0295,2023-06-16,0,Smart TV
U0718,C0384,2023-11-05,45,Mobile
U0188,C0209,2022-05-20,96,Laptop
U0248,C0046,2024-04-08,0,Desktop
U0089,C0470,2022-11-23,47,Laptop
U0388,C0291,2021-06-04,12,Mobile
U0890,C0166,2023-10-15,85,Mobile
U0008,C0099,2022-12-26,23,Laptop
U0957,C0358,2023-05-31,104,Mobile
U0098,C0432,2024-04-14,46,Desktop
U0632,C0144,2023-08-25,58,Laptop
U0231,C0072,2021-10-17,72,Mobile
U0824,C0056,2024-05-02,68,Mobile
U0550,C0311,2024-01-20,75,Mobile
U0637,C0053,2024-04-11,48,Desktop
U0787,C0494,2024-05-13,85,Laptop
U0497,C0184,2022-01-17,82,Mobile
U0089,C0343,2022-11-12,78,Tablet
U0159,C0360,2023-01-31,29,Mobile
U0948,C0432,2022-05-23,48,Desktop
U0124,C0281,2023-03-26,47,Desktop
U0725,C0006,2022-11-19,52,Tablet
U0449,C0020,2023-08-16,94,Desktop
U0155,C0263,2021-12-10,73,Laptop
U0989,C0413,2023-08-04,93,Desktop
U0155,C0478,2021-01-01,54,Mobile
U0861,C0321,2021-10-18,36,Desktop
U0153,C0409,2023-04-08,74,Laptop
U0994,C0272,2024-04-08,70,Tablet
U0741,C0300,2024-03-27,72,Tablet
U0392,C0084,2023-03-16,86,Desktop
U0553,C0263,2022-09-20,90,Smart TV
U0414,C0368,2023-03-07,126,Laptop
U0187,C0015,2022-10-13,74,Laptop
U0319,C0310,2023-01-26,16,Tablet
U0119,C0274,2023-12-05,87,Desktop
U0410,C0384,2024-04-10,55,Smart TV
U0784,C0218,2023-05-12,123,Laptop
U0675,C0024,2024-03-01,35,Desktop
U0312,C0153,2024-01-15,82,Tablet
U0365,C0376,2023-05-20,7,Laptop
U0207,C0458,2023-07-11,124,Tablet
U0809,C0110,2024-01-07,46,Desktop
U0994,C0492,2024-03-22,55,Mobile
U0594,C0486,2023-10-04,84,Tablet
U0023,C0159,2022-01-16,73,Mobile
U0440,C0455,2022-07-17,102,Tablet
U0110,C0372,2021-10-13,82,Smart TV
U0938,C0402,2023-02-19,32,Desktop
U0705,C0011,2023-05-08,23,Mobile
U0537,C0180,2022-10-13,101,Mobile
U0778,C0230,2024-04-21,115,Laptop
U0886,C0201,2021-06-29,35,Tablet
U0892,C0134,2021-09-14,41,Desktop
U0609,C0062,2022-04-10,92,Laptop
U0528,C0021,2024-01-26,1,Tablet
U0480,C0295,2022-09-07,114,Laptop
U0658,C0093,2022-12-03,37,Laptop
U0002,C0018,2021-06-14,32,Smart TV
U0526,C0147,2022-09-27,30,Desktop
U0781,C0052,2023-10-01,72,Tablet
U0344,C0224,2023-03-28,94,Desktop
U0897,C0134,2022-07-23,69,Desktop
U0171,C0150,2024-04-12,9,Desktop
U0148,C0041,2024-05-31,56,Laptop
U0566,C0197,2024-04-22,59,Laptop
U0511,C0343,2024-05-04,71,Desktop
U0703,C0310,2023-06-06,68,Tablet
U0238,C0310,2023-05-07,55,Desktop
U0907,C0270,2024-02-21,67,Mobile
U0749,C0012,2022-08-09,59,Desktop
U0171,C0330,2022-09-28,49,Mobile
U0956,C0115,2023-01-05,44,Smart TV
U0553,C0268,2023-10-16,125,Smart TV
U0177,C0077,2022-07-18,61,Mobile
U0671,C0345,2024-04-16,15,Smart TV
U0191,C0449,2023-04-09,15,Mobile
U0283,C0097,2021-07-25,116,Laptop
U0314,C0031,2022-10-19,109,Smart TV
U0209,C0061,2022-09-12,39,Tablet
U0787,C0108,2023-02-12,38,Tablet
U0597,C0222,2021-10-06,68,Tablet
U0616,C0063,2023-03-17,20,Smart TV
U0270,C0060,2024-02-11,34,Desktop
U0952,C0319,2024-03-15,49,Tablet
U0469,C0264,2024-06-02,117,Tablet
U0058,C0415,2023-12-15,50,Smart TV
U0036,C0214,2024-04-01,94,Smart TV
U0868,C0256,2024-02-21,86,Desktop
U0445,C0010,2024-04-03,48,Desktop
U0791,C0249,2024-06-03,25,Laptop
U0771,C0191,2023-07-18,37,Smart TV
U0912,C0004,2022-05-18,78,Laptop
U0929,C0152,2024-06-10,45,Mobile
U0983,C0495,2020-07-15,56,Mobile
U0462,C0111,2023-08-28,48,Smart TV
U0270,C0405,2023-04-28,63,Tablet
U0398,C0273,2023-01-24,22,Mobile
U0673,C0171,2023-01-13,63,Tablet
U0457,C0320,2024-05-23,59,Tablet
U0876,C0018,2023-05-01,62,Mobile
U0759,C0492,2022-01-17,79,Tablet
U0408,C0092,2024-06-15,37,Smart TV
U0844,C0048,2024-02-25,45,Desktop
U0149,C0493,2023-04-30,19,Desktop
U0472,C0243,2023-11-07,49,Smart TV
U0659,C0043,2022-03-04,76,Smart TV
U0996,C0427,2023-04-25,26,Laptop
U0094,C0058,2022-07-01,38,Smart TV
U0399,C0213,2021-09-04,25,Tablet
U0465,C0370,2023-05-15,26,Smart TV
U0772,C0364,2023-01-07,16,Desktop
U0974,C0115,2022-01-21,57,Tablet
U0034,C0064,2023-09-20,65,Mobile
U0931,C0238,2024-06-06,27,Smart TV
U0425,C0415,2021-12-21,77,Smart TV
U0360,C0211,2023-08-19,82,Desktop
U0355,C0350,2023-09-26,63,Tablet
U0488,C0091,2022-08-16,50,Tablet
U0429,C0410,2023-05-15,68,Tablet
U0832,C0301,2021-07-10,82,Mobile
U0320,C0160,2023-09-01,46,Laptop
U0645,C0267,2024-03-20,31,Tablet
U0697,C0421,2024-03-28,83,Desktop
U0580,C0390,2021-05-23,127,Laptop
U0099,C0005,2023-09-18,47,Desktop
U0633,C0434,2022-05-02,50,Smart TV
U0965,C0177,2023-02-27,100,Mobile
U0356,C0023,2023-11-22,13,Tablet
U0033,C0313,2024-05-16,57,Laptop
U0653,C0028,2024-05-09,111,Laptop
U0359,C0050,2023-10-09,0,Tablet
U0772,C0273,2022-09-02,82,Laptop
U0825,C0491,2023-12-24,56,Desktop
U0857,C0400,2024-04-20,33,Desktop
U0690,C0076,2024-06-07,18,Desktop
U0728,C0380,2022-03-17,65,Smart TV
U0956,C0265,2021-09-29,73,Smart TV
U0390,C0378,2022-11-30,114,Desktop
U0370,C0174,2024-04-20,97,Smart TV
U0960,C0213,2024-04-26,35,Mobile
U0175,C0440,2021-11-18,30,Tablet
U0598,C0359,2024-02-05,37,Laptop
U0394,C0371,2020-09-22,2,Tablet
U0236,C0276,2023-04-23,68,Laptop
U0710,C0285,2023-05-09,60,Laptop
U0050,C0316,2024-02-18,71,Tablet
U0373,C0406,2024-06-07,77,Desktop
U0844,C0427,2024-01-19,40,Desktop
U0362,C0393,2023-10-15,89,Smart TV
U0076,C0166,2022-09-26,51,Desktop
U0926,C0070,2024-06-09,20,Tablet
U0392,C0220,2023-12-30,81,Tablet
U0926,C0333,2024-03-20,18,Desktop
U0322,C0177,2023-01-12,27,Desktop
U0932,C0136,2024-01-01,46,Laptop
U0920,C0034,2021-03-02,50,Mobile
U0617,C0066,2024-03-20,22,Smart TV
U0730,C0264,2023-01-30,52,Tablet
U0744,C0427,2021-10-29,85,Mobile
U0908,C0302,2024-01-22,17,Laptop
U0678,C0145,2021-07-26,43,Smart TV
U0277,C0423,2023-09-07,105,Tablet
U0941,C0490,2023-04-13,59,Desktop
U0331,C0068,2023-11-07,101,Desktop
U0817,C0317,2021-07-07,10,Mobile
U0241,C0247,2023-05-24,32,Smart TV
U0448,C0229,2022-08-06,49,Smart TV
U0939,C0007,2024-02-20,59,Desktop
U0202,C0485,2023-12-13,30,Mobile
U0774,C0100,2024-01-30,108,Desktop
U0907,C0370,2024-05-29,94,Smart TV
U0594,C0028,2024-01-12,74,Desktop
U0860,C0450,2024-01-09,68,Tablet
U0541,C0122,2023-05-10,13,Tablet
U0647,C0291,2021-06-04,86,Laptop
U0925,C0033,2022-12-26,38,Laptop
U0809,C0172,2021-11-26,0,Laptop
U0836,C0402,2022-07-20,68,Tablet
U0213,C0275,2023-12-16,98,Desktop
U0562,C0353,2022-12-29,81,Laptop
U0571,C0377,2023-08-23,39,Desktop
U0619,C0098,2024-04-29,34,Desktop
U0438,C0229,2023-02-17,109,Mobile
U0825,C0429,2024-02-15,69,Mobile
U0462,C0369,2023-04-27,11,Laptop
U0042,C0373,2024-01-23,85,Mobile
U0672,C0206,2022-11-29,31,Tablet
U0587,C0200,2021-10-08,93,Mobile
U0573,C0238,2021-12-01,58,Smart TV
U0675,C0245,2024-04-20,22,Laptop
U0040,C0243,2021-06-04,75,Mobile
U0694,C0087,2021-11-30,39,Tablet
U0919,C0075,2022-02-04,43,Desktop
U0164,C0171,2024-03-08,30,Laptop
U0254,C0057,2023-04-09,21,Tablet
U0617,C0380,2024-06-11,13,Laptop
U0144,C0052,2023-07-25,35,Tablet
U0204,C0354,2023-07-12,29,Smart TV
U0618,C0112,2024-04-20,92,Desktop
U0096,C0154,2022-05-24,101,Tablet
U0757,C0419,2024-04-10,0,Mobile
U0878,C0200,2023-04-09,92,Mobile
U0274,C0053,2022-03-21,71,Laptop
U0690,C0056,2022-10-26,68,Smart TV
U0912,C0039,2021-09-20,120,Smart TV
U0594,C0328,2024-01-29,85,Mobile
U0876,C0311,2022-06-23,71,Tablet
U0820,C0111,2023-01-31,54,Laptop
U0530,C0464,2022-12-17,95,Smart TV
U0728,C0490,2020-10-02,53,Laptop
U0111,C0106,2022-03-14,21,Mobile
U0132,C0076,2023-12-01,43,Desktop
U0874,C0356,2023-01-15,78,Laptop
U0952,C0301,2024-03-24,31,Smart TV
U0935,C0178,2021-10-11,30,Laptop
U0318,C0220,2021-04-27,46,Smart TV
U0521,C0157,2021-02-08,65,Desktop
U0010,C0465,2022-11-24,57,Mobile
U0490,C0412,2022-09-05,55,Smart TV
U0026,C0110,2022-02-01,64,Mobile
U0699,C0232,2023-10-08,44,Smart TV
U0891,C0247,2020-11-19,35,Tablet
U0487,C0098,2023-02-18,125,Tablet
U0073,C0265,2024-01-31,44,Mobile
U0346,C0131,2023-11-23,46,Smart TV
U0574,C0306,2024-03-21,97,Tablet
U0204,C0056,2023-11-26,132,Tablet
U0952,C0327,2024-05-12,76,Tablet
U0946,C0054,2023-08-06,19,Mobile
U0532,C0131,2023-12-11,163,Laptop
U0087,C0342,2022-01-25,116,Laptop
U0936,C0487,2022-05-29,15,Desktop
U0525,C0408,2024-01-12,37,Tablet
U0822,C0347,2022-12-30,85,Smart TV
U0647,C0285,2024-02-02,45,Mobile
U0505,C0097,2023-09-06,59,Laptop
U0510,C0184,2021-04-19,52,Mobile
U0923,C0299,2024-06-26,0,Desktop
U0012,C0112,2023-09-26,45,Smart TV
U0559,C0132,2021-12-17,92,Smart TV
U0903,C0271,2024-01-31,110,Mobile
U0811,C0065,2023-11-07,2,Laptop
U0025,C0433,2024-01-12,18,Smart TV
U0073,C0397,2024-05-31,90,Smart TV
U0715,C0185,2021-11-15,80,Desktop
U0258,C0398,2024-06-10,98,Tablet
U0589,C0019,2023-03-31,76,Tablet
U0714,C0181,2020-04-11,63,Mobile
U0156,C0187,2020-08-25,86,Tablet
U0692,C0192,2023-08-30,38,Mobile
U0909,C0376,2023-01-11,73,Laptop
U0580,C0161,2024-05-29,41,Desktop
U0676,C0270,2023-09-01,11,Laptop
U0271,C0129,2023-10-27,50,Mobile
U0606,C0396,2023-05-16,25,Smart TV
U0323,C0439,2023-03-13,101,Desktop
U0075,C0068,2023-12-18,63,Tablet
U0981,C0430,2024-05-07,96,Tablet
U0223,C0391,2023-11-19,72,Smart TV
U0841,C0357,2023-11-05,71,Smart TV
U0508,C0409,2020-08-07,69,Tablet
U0731,C0048,2024-03-22,73,Mobile
U0595,C0101,2024-02-01,45,Smart TV
U0615,C0114,2021-08-19,48,Laptop
U0324,C0018,2024-05-27,47,Laptop
U0334,C0008,2023-09-27,45,Smart TV
U0879,C0073,2023-09-15,28,Tablet
U0163,C0419,2022-09-06,28,Desktop
U0068,C0467,2022-04-02,74,Smart TV
U0826,C0468,2023-08-30,42,Laptop
U0366,C0334,2023-09-23,47,Mobile
U0571,C0022,2024-02-21,106,Laptop
U0547,C0173,2024-06-20,45,Tablet
U0276,C0188,2023-09-07,34,Desktop
U0766,C0200,2022-11-16,15,Desktop
U0705,C0480,2022-04-22,99,Tablet
U0375,C0232,2022-10-28,52,Laptop
U0846,C0025,2024-05-21,77,Smart TV
U0861,C0255,2021-05-21,46,Tablet
U0358,C0127,2023-11-19,103,Smart TV
U0892,C0033,2022-04-23,53,Smart TV
U0811,C0199,2022-09-02,30,Tablet
U0531,C0454,2024-02-29,32,Laptop
U0920,C0402,2021-07-22,27,Tablet
U0640,C0220,2022-09-11,32,Desktop
U0154,C0382,2023-09-16,27,Laptop
U0766,C0214,2023-01-27,0,Desktop
U0835,C0196,2023-02-09,3,Mobile
U0961,C0148,2024-06-08,64,Laptop
U0586,C0483,2022-05-31,55,Desktop
U0309,C0229,2023-06-11,94,Laptop
U0817,C0339,2022-01-14,65,Mobile
U0370,C0316,2023-07-17,38,Tablet
U0535,C0253,2022-12-30,60,Desktop
U0219,C0328,2023-01-21,65,Smart TV
U0406,C0228,2024-05-24,28,Smart TV
U0184,C0405,2022-06-09,24,Desktop
U0498,C0282,2023-12-11,29,Smart TV
U0320,C0288,2022-11-18,90,Tablet
U0374,C0269,2024-01-09,40,Mobile
U0897,C0111,2023-12-07,26,Mobile
U0469,C0262,2024-03-24,70,Laptop
U0119,C0014,2024-01-11,79,Laptop
U0570,C0295,2021-08-12,53,Laptop
U0439,C0450,2023-08-03,33,Smart TV
U0247,C0490,2022-08-21,0,Laptop
U0755,C0237,2024-05-25,37,Smart TV
U0377,C0266,2024-03-09,86,Laptop
U0552,C0425,2022-09-29,69,Mobile
U0180,C0187,2020-10-31,70,Desktop
U0874,C0281,2021-11-12,41,Mobile
U0714,C0006,2023-03-25,45,Tablet
U0930,C0355,2022-01-03,73,Laptop
U0127,C0202,2023-01-02,83,Smart TV
U0534,C0019,2023-12-16,61,Smart TV
U0411,C0380,2024-01-11,80,Laptop
U0477,C0500,2022-08-26,48,Mobile
U0747,C0379,2023-10-19,25,Laptop
U0218,C0294,2023-10-07,112,Smart TV
U0677,C0251,2023-12-05,37,Smart TV
U0064,C0239,2023-01-23,101,Smart TV
U0396,C0486,2024-02-13,38,Tablet
U0329,C0224,2021-07-11,70,Laptop
U0834,C0425,2024-06-08,44,Mobile
U0092,C0128,2024-05-03,41,Mobile
U0822,C0350,2022-12-30,103,Mobile
U0845,C0365,2023-02-16,57,Smart TV
U0252,C0036,2024-06-06,54,Desktop
U0210,C0500,2024-01-27,70,Tablet
U0136,C0341,2022-09-05,61,Tablet
U0405,C0340,2024-05-17,37,Smart TV
U0517,C0199,2023-02-28,86,Tablet
U0516,C0468,2023-06-20,74,Desktop
U0726,C0008,2024-02-03,76,Laptop
U0237,C0126,2023-09-14,96,Tablet
U0576,C0062,2024-06-16,69,Laptop
U0356,C0239,2024-02-02,48,Tablet
U0215,C0444,2023-01-21,30,Tablet
U0959,C0232,2023-01-06,33,Tablet
U0618,C0488,2023-03-01,67,Mobile
U0568,C0112,2024-06-07,89,Desktop
U0105,C0392,2023-10-24,94,Smart TV
U0494,C0180,2023-09-02,36,Smart TV
U0909,C0053,2023-01-21,57,Mobile
U0342,C0002,2023-11-10,101,Desktop
U0233,C0122,2024-06-17,67,Laptop
U0955,C0409,2023-03-27,31,Desktop
U0216,C0310,2021-12-16,125,Mobile
U0605,C0066,2022-07-17,19,Mobile
U0578,C0443,2024-03-30,74,Smart TV
U0442,C0310,2023-05-22,33,Desktop
U0413,C0053,2020-07-30,53,Mobile
U0081,C0446,2024-03-12,75,Desktop
U0399,C0326,2023-11-11,91,Mobile
U0540,C0323,2023-11-28,100,Tablet
U0347,C0481,2022-06-29,11,Desktop
U0913,C0428,2023-09-09,77,Laptop
U0987,C0445,2024-03-22,26,Tablet
U0480,C0327,2021-12-26,92,Laptop
U0037,C0238,2022-10-11,86,Desktop
U0831,C0129,2023-09-20,62,Smart TV
U0446,C0132,2022-07-07,87,Desktop
U0095,C0370,2024-04-27,55,Tablet
U0721,C0176,2024-04-09,67,Smart TV
U0310,C0256,2023-04-30,51,Tablet
U0912,C0008,2022-07-21,48,Laptop
U0058,C0419,2024-06-17,77,Laptop
U0216,C0352,2021-12-15,40,Smart TV
U0045,C0106,2023-12-15,59,Tablet
U0800,C0027,2023-01-01,69,Desktop
U0800,C0415,2023-07-31,103,Laptop
U0038,C0260,2022-11-29,4,Desktop
U0040,C0449,2021-07-21,12,Mobile
U0982,C0480,2022-02-02,118,Tablet
U0607,C0126,2020-02-28,46,Mobile
U0469,C0140,2023-10-10,125,Desktop
U0294,C0483,2023-08-06,26,Tablet
U0827,C0071,2020-08-30,34,Desktop
U0062,C0357,2022-12-23,61,Desktop
U0356,C0492,2024-03-23,44,Tablet
U0249,C0427,2021-10-18,61,Smart TV
U0811,C0264,2024-04-26,77,Desktop
U0303,C0301,2024-02-12,112,Smart TV
U0242,C0242,2024-04-27,24,Laptop
U0136,C0383,2024-05-07,55,Desktop
U0477,C0477,2022-10-21,46,Laptop
U0408,C0312,2022-01-28,6,Desktop
U0314,C0416,2023-02-26,76,Mobile
U0215,C0041,2024-05-29,46,Desktop
U0990,C0117,2024-03-03,35,Desktop
U0632,C0172,2023-08-16,51,Smart TV
U0395,C0328,2021-04-17,39,Desktop
U0367,C0372,2024-02-06,86,Smart TV
U0901,C0177,2022-04-17,82,Laptop
U0867,C0124,2023-08-26,69,Laptop
U0739,C0169,2022-08-14,57,Laptop
U0546,C0420,2022-07-31,55,Desktop
U0071,C0211,2024-04-12,107,Desktop
U0934,C0164,2022-12-13,94,Laptop
U0152,C0215,2023-10-15,45,Laptop
U0455,C0199,2022-01-03,88,Desktop
U0997,C0236,2022-07-18,53,Tablet
U0868,C0232,2024-02-28,85,Laptop
U0155,C0168,2021-03-24,79,Mobile
U0422,C0138,2024-02-17,73,Tablet
U0117,C0011,2023-05-12,85,Laptop
